measurement_time	3D_X	3D_Y	3D_Z	3D_Q2	3D_Q1	2D_Y2	2D_Y1	2D_X1	2D_X2
6932983185571388416	-0.312558	-0.358458	-0.0541142	0.488559	-0.604407	2.30517	2.95722	-2.94164	-0.0531303
6932983179138142208	-0.31179	-0.357272	-0.054156	0.488543	-0.604024	2.30524	2.95766	-2.94178	-0.053404
6932983172704897024	-0.314199	-0.356817	-0.0466348	0.488054	-0.604277	2.30562	2.95787	-2.94205	-0.0465059
6932983166271649792	-0.312068	-0.357507	-0.0538662	0.488485	-0.604116	2.30521	2.95745	-2.94198	-0.0542445
6932983159838404608	-0.313861	-0.357262	-0.0466315	0.488146	-0.604323	2.30541	2.95773	-2.94193	-0.0479583
6932983153405158400	-0.312162	-0.357842	-0.0542559	0.488279	-0.604386	2.30546	2.95771	-2.94199	-0.0529161
6932983146971910144	-0.314471	-0.357133	-0.0460857	0.488347	-0.604579	2.30541	2.95757	-2.94193	-0.0471597
6932983140538667008	-0.311737	-0.357349	-0.0539435	0.488187	-0.604022	2.30549	2.95749	-2.94204	-0.051483
6932983134105419776	-0.314373	-0.35666	-0.0461549	0.488469	-0.604541	2.30585	2.95725	-2.94203	-0.0473513
6932983127672173568	-0.312635	-0.357283	-0.0541898	0.488471	-0.604143	2.30552	2.9575	-2.94201	-0.0526601
6932983121238928384	-0.313949	-0.356442	-0.0458361	0.488189	-0.604122	2.3052	2.95747	-2.94208	-0.0474946
6932983114805682176	-0.3123	-0.358621	-0.0545859	0.488605	-0.60424	2.30548	2.95734	-2.94207	-0.0558789
6932983108372435968	-0.312102	-0.357326	-0.0544829	0.487751	-0.604314	2.3059	2.95757	-2.94212	-0.053148
6932983101939189760	-0.314564	-0.357668	-0.046419	0.488358	-0.604288	2.30532	2.95743	-2.94191	-0.0476443
6932983095505943552	-0.312389	-0.357057	-0.0542526	0.488458	-0.604404	2.30548	2.95761	-2.94204	-0.0527712
6932983089072697344	-0.314405	-0.357057	-0.0462934	0.488484	-0.604618	2.30551	2.9577	-2.94193	-0.0460277
6932983082639450112	-0.312263	-0.357099	-0.0545215	0.488001	-0.604164	2.30594	2.95741	-2.94208	-0.0550432
6932983076206204928	-0.313862	-0.356046	-0.0482369	0.488925	-0.60136	2.30538	2.9577	-2.94204	-0.0478392
6932983069772957696	-0.31239	-0.358888	-0.0539354	0.488405	-0.604162	2.30525	2.95747	-2.94203	-0.0550158
6932983063339713536	-0.311841	-0.357482	-0.0545956	0.488501	-0.604078	2.30531	2.958	-2.94212	-0.0550255
6932983056906466304	-0.314415	-0.357238	-0.0465752	0.488331	-0.604681	2.30557	2.95762	-2.94219	-0.0466782
6932983050473222144	-0.31237	-0.356869	-0.0540948	0.488231	-0.604629	2.30529	2.95766	-2.942	-0.0546439
6932983044039974912	-0.313812	-0.35614	-0.0458667	0.488545	-0.604661	2.30533	2.95783	-2.94189	-0.0460583
6932983037606728704	-0.311972	-0.35778	-0.0551447	0.488559	-0.604259	2.30508	2.95741	-2.94215	-0.0547968
6932983031173483520	-0.312217	-0.356979	-0.0546085	0.488717	-0.604389	2.30613	2.95766	-2.94202	-0.0550464
6932983024740237312	-0.314022	-0.365627	-0.0494462	0.463933	-0.573794	2.30556	2.95732	-2.94217	-0.0506377
6932983018306991104	-0.31203	-0.35702	-0.0537535	0.488378	-0.603731	2.30483	2.95756	-2.94187	-0.0576356
6932983011873745920	-0.314202	-0.357487	-0.0463546	0.48793	-0.604446	2.30554	2.95787	-2.94184	-0.0481419
6932983005440498688	-0.311912	-0.357143	-0.0540433	0.488527	-0.603956	2.30568	2.95758	-2.94207	-0.0564924
6932982999007252480	-0.31403	-0.356231	-0.0456461	0.488769	-0.604661	2.30557	2.95762	-2.94207	-0.0504074
6932982992574007296	-0.311912	-0.357394	-0.0543814	0.488121	-0.604087	2.30536	2.95756	-2.94219	-0.0560351
6932982986140761088	-0.313408	-0.356645	-0.0464496	0.488152	-0.604264	2.30536	2.95739	-2.94196	-0.0456638
6932982979707514880	-0.312326	-0.357658	-0.0548404	0.488485	-0.604204	2.30535	2.9578	-2.94189	-0.0541656
6932982973274269696	-0.311767	-0.357381	-0.0540208	0.488052	-0.604207	2.30589	2.95773	-2.94211	-0.0593553
6932982966841022464	-0.31237	-0.357805	-0.0546278	0.488134	-0.604415	2.30544	2.95776	-2.94217	-0.0538549
6932982960407776256	-0.31227	-0.357652	-0.0539982	0.487888	-0.601686	2.30512	2.95776	-2.9419	-0.0548065
6932982953974531072	-0.313972	-0.35774	-0.046543	0.487859	-0.604331	2.30535	2.95737	-2.9423	-0.0600171
6932982947541284864	-0.314084	-0.355982	-0.0468876	0.487973	-0.60298	2.30574	2.95733	-2.94206	-0.0477538
6932982941108039680	-0.314328	-0.357328	-0.0470357	0.488175	-0.604323	2.30516	2.9578	-2.94213	-0.0490243
6932982934674792448	-0.31222	-0.356468	-0.0542864	0.487969	-0.604439	2.30536	2.95735	-2.9421	-0.052987
6932982928241546240	-0.312263	-0.358653	-0.0544603	0.488226	-0.604483	2.30528	2.95776	-2.94207	-0.0533074
6932982921808301056	-0.312355	-0.357045	-0.0540964	0.48827	-0.604333	2.30562	2.95762	-2.9422	-0.051066
6932982915375054848	-0.313442	-0.356674	-0.0459778	0.48834	-0.604727	2.30562	2.95771	-2.9419	-0.0463481
6932982908941808640	-0.312015	-0.357273	-0.0542156	0.487957	-0.604069	2.30587	2.95746	-2.94218	-0.0524154
6932982902508563456	-0.313844	-0.35751	-0.0461678	0.4884	-0.604962	2.30561	2.95752	-2.94196	-0.0465075
6932982896075316224	-0.312553	-0.35785	-0.0550207	0.488606	-0.604194	2.30468	2.95733	-2.94212	-0.0539821
6932982889642070016	-0.31391	-0.357012	-0.0466267	0.488999	-0.604851	2.30503	2.9577	-2.94197	-0.047662
6932982883208824832	-0.312674	-0.357511	-0.0543476	0.488262	-0.604159	2.30477	2.95742	-2.94228	-0.0540626
6932982876775578624	-0.31178	-0.357061	-0.0538855	0.487998	-0.604372	2.30548	2.9575	-2.94218	-0.046398
6932982870342332416	-0.312558	-0.357128	-0.0544909	0.487622	-0.604372	2.30527	2.95769	-2.94213	-0.0549691
6932982863909086208	-0.311743	-0.357376	-0.0540803	0.487645	-0.604172	2.30501	2.9575	-2.94226	-0.0451678
6932982857475840000	-0.312439	-0.35726	-0.0541705	0.488083	-0.604336	2.30514	2.95774	-2.94209	-0.0548484
6932982851042593792	-0.312128	-0.35708	-0.0546294	0.488798	-0.604132	2.30554	2.95771	-2.94211	-0.0499131
6932982844609348608	-0.312448	-0.357698	-0.0543653	0.488002	-0.604563	2.30564	2.95731	-2.94194	-0.0543959
6932982838176100352	-0.311738	-0.356919	-0.0539902	0.488196	-0.604322	2.30574	2.95773	-2.94209	-0.0509646
6932982831742855168	-0.312606	-0.357864	-0.0545988	0.488284	-0.604268	2.30552	2.95757	-2.94204	-0.0561381
6932982825309609984	-0.312283	-0.357378	-0.0541512	0.48878	-0.60426	2.30564	2.95758	-2.94215	-0.0528807
6932982818876363776	-0.312582	-0.358263	-0.0548693	0.488342	-0.60433	2.30524	2.95766	-2.94209	-0.055296
6932982812443118592	-0.312019	-0.356877	-0.0545714	0.488634	-0.604156	2.30598	2.95753	-2.94185	-0.0550062
6932982806009872384	-0.313152	-0.357883	-0.050013	0.488299	-0.604613	2.3056	2.95769	-2.94215	-0.0579255
6932982799576625152	-0.312133	-0.357397	-0.054272	0.488917	-0.604325	2.3053	2.95747	-2.94195	-0.0552719
6932982793143379968	-0.314295	-0.357207	-0.0463353	0.488764	-0.604442	2.30529	2.95771	-2.94213	-0.0497585
6932982786710133760	-0.312039	-0.357193	-0.0540159	0.488566	-0.60437	2.30567	2.95759	-2.94208	-0.0561446
6932982780276887552	-0.314489	-0.356888	-0.0463578	0.48864	-0.604254	2.30544	2.95783	-2.94204	-0.0464512
6932982773843641344	-0.312827	-0.357689	-0.0542768	0.488099	-0.604446	2.30519	2.95768	-2.94194	-0.0584246
6932982767410395136	-0.315041	-0.357945	-0.0466573	0.487514	-0.604202	2.30557	2.95794	-2.94216	-0.0474962
6932982760977148928	-0.311761	-0.35783	-0.0543009	0.48834	-0.603958	2.30526	2.95763	-2.94187	-0.0549707
6932982754543903744	-0.318016	-0.357637	-0.036059	0.488205	-0.600005	2.30539	2.95744	-2.94217	-0.0496748
6932982748110657536	-0.312134	-0.357368	-0.054375	0.488289	-0.604096	2.3053	2.95755	-2.94224	-0.0526649
6932982741677410304	-0.314268	-0.35628	-0.0464496	0.488661	-0.603365	2.30542	2.95776	-2.9419	-0.0465832
6932982735244165120	-0.313398	-0.358112	-0.0486089	0.488527	-0.604219	2.3052	2.95771	-2.94203	-0.0445447
6932982728810918912	-0.314046	-0.356412	-0.0455897	0.488329	-0.604855	2.30506	2.95762	-2.94202	-0.0470663
6932982722377672704	-0.312737	-0.35861	-0.0536311	0.488526	-0.604244	2.30542	2.95766	-2.94214	-0.0538227
6932982715944427520	-0.312981	-0.356837	-0.0501627	0.488163	-0.60443	2.30578	2.95757	-2.9422	-0.0476363
6932982709511180288	-0.312626	-0.35808	-0.0548838	0.488234	-0.604156	2.30539	2.95742	-2.94219	-0.0549868
6932982703077934080	-0.312487	-0.35735	-0.0543992	0.488543	-0.604059	2.30557	2.95772	-2.94199	-0.0542027
6932982696644688896	-0.312927	-0.357825	-0.0546536	0.487912	-0.604874	2.30585	2.95772	-2.94214	-0.0538839
6932982690211442688	-0.312043	-0.357578	-0.0544024	0.488094	-0.60431	2.30499	2.95759	-2.94216	-0.0535039
6932982683778197504	-0.314608	-0.357307	-0.0462	0.488382	-0.604074	2.30529	2.95745	-2.94202	-0.0469197
6932982677344951296	-0.31201	-0.357083	-0.0542333	0.488334	-0.604331	2.30541	2.95738	-2.94211	-0.0426092
6932982670911704064	-0.314242	-0.357312	-0.0462628	0.488799	-0.604088	2.30532	2.95751	-2.94224	-0.0467587
6932982664478458880	-0.312361	-0.357502	-0.0542832	0.48802	-0.604386	2.3057	2.9574	-2.94198	-0.0520531
6932982658045212672	-0.313856	-0.356267	-0.0467716	0.490311	-0.605317	2.3054	2.95777	-2.94207	-0.0414934
6932982651611966464	-0.312315	-0.356413	-0.0539499	0.488336	-0.604267	2.30514	2.95772	-2.9423	-0.0530015
6932982645178721280	-0.313812	-0.35618	-0.0458538	0.488732	-0.604536	2.3054	2.95738	-2.94207	-0.0477715
6932982638745475072	-0.31231	-0.358497	-0.0507215	0.488846	-0.604198	2.3055	2.95729	-2.94208	-0.0463658
6932982632312227840	-0.314386	-0.356814	-0.0459166	0.488316	-0.604666	2.30548	2.95765	-2.94211	-0.0465607
6932982625878982656	-0.313107	-0.358589	-0.0546165	0.488245	-0.604315	2.30501	2.95747	-2.94218	-0.056048
6932982619445736448	-0.312204	-0.357528	-0.0547373	0.488091	-0.604078	2.30548	2.95745	-2.94222	-0.0509887
6932982613012490240	-0.312337	-0.357879	-0.0543831	0.488434	-0.604293	2.30578	2.95754	-2.94217	-0.0547002
6932982606579245056	-0.311956	-0.357067	-0.0540787	0.488097	-0.604421	2.30544	2.95775	-2.94222	-0.0540916
6932982600145998848	-0.314036	-0.357111	-0.0462113	0.488109	-0.604088	2.3054	2.95733	-2.94223	-0.0462628
6932982593712752640	-0.312603	-0.356969	-0.0540642	0.488067	-0.604173	2.30546	2.9575	-2.9422	-0.058613
6932982587279506432	-0.314774	-0.358053	-0.0464351	0.488015	-0.604343	2.30547	2.95736	-2.94232	-0.0476057
6932982580846259200	-0.312394	-0.357578	-0.0540755	0.488387	-0.60437	2.30576	2.95772	-2.94226	-0.0567629
6932982574413015040	-0.314629	-0.355877	-0.0461952	0.48806	-0.603692	2.30524	2.95778	-2.94203	-0.0512238
6932982567979769856	-0.311824	-0.356933	-0.0542575	0.488653	-0.604491	2.30553	2.95728	-2.94197	-0.0562863
6932982561546521600	-0.314262	-0.3566	-0.0453434	0.488361	-0.604623	2.305	2.95739	-2.9422	-0.0452049
6932982555113276416	-0.312342	-0.358652	-0.0547115	0.488017	-0.60451	2.30568	2.95745	-2.94229	-0.0582572
6932982548680030208	-0.313988	-0.357051	-0.0460326	0.488743	-0.604497	2.30539	2.95762	-2.94211	-0.0464061
6932982542246784000	-0.312065	-0.35836	-0.0553846	0.488342	-0.604533	2.30561	2.95762	-2.94205	-0.0548516
6932982535813538816	-0.311808	-0.356784	-0.05428	0.488418	-0.603951	2.30547	2.95755	-2.94201	-0.0669684
6932982529380291584	-0.312595	-0.357904	-0.0551286	0.488052	-0.604048	2.30532	2.9577	-2.94224	-0.0556728
6932982522947045376	-0.311624	-0.357437	-0.0542059	0.488109	-0.604475	2.30571	2.95736	-2.94208	-0.05542
6932982516513800192	-0.313912	-0.356877	-0.0467893	0.488611	-0.604296	2.30582	2.95772	-2.94214	-0.0462934
6932982510080553984	-0.312128	-0.356993	-0.0540997	0.488057	-0.604315	2.3052	2.95741	-2.94221	-0.0520643
6932982503647307776	-0.314555	-0.357046	-0.0466541	0.487969	-0.604668	2.30578	2.95732	-2.94197	-0.0476572
6932982497214061568	-0.312146	-0.357259	-0.0548049	0.488025	-0.604209	2.30532	2.9576	-2.9421	-0.0506667
6932982490780815360	-0.313939	-0.357275	-0.0465414	0.488076	-0.604789	2.30553	2.95755	-2.94219	-0.0469503
6932982484347568128	-0.312114	-0.356705	-0.0539467	0.488292	-0.604246	2.30516	2.95749	-2.94222	-0.0529081
6932982477914321920	-0.313907	-0.356307	-0.0460567	0.488598	-0.604228	2.30543	2.95798	-2.94198	-0.0456912
6932982471481076736	-0.312068	-0.357471	-0.0540707	0.488175	-0.604238	2.30554	2.95755	-2.9422	-0.0540401
6932982465047831552	-0.314065	-0.356883	-0.045659	0.487911	-0.604653	2.30554	2.95771	-2.94212	-0.0481081
6932982458614585344	-0.312787	-0.357383	-0.0544169	0.488361	-0.60403	2.30551	2.95756	-2.94211	-0.0538935
6932982452181339136	-0.311592	-0.357368	-0.0539209	0.488118	-0.604404	2.30551	2.9576	-2.94225	-0.0538001
6932982445748093952	-0.314134	-0.35792	-0.0466042	0.488413	-0.604202	2.30557	2.95764	-2.94217	-0.0469777
6932982439314849792	-0.312376	-0.357402	-0.0544636	0.488218	-0.604194	2.30543	2.95783	-2.9423	-0.0503028
6932982432877303808	-0.313706	-0.355397	-0.0464319	0.488345	-0.601409	2.30534	2.9574	-2.94205	-0.0471629
6932982426444057600	-0.312456	-0.358288	-0.0551302	0.488287	-0.604283	2.30581	2.95757	-2.94215	-0.0544555
6932982420010815488	-0.312104	-0.357204	-0.0540997	0.48821	-0.604512	2.30572	2.95756	-2.9421	-0.0348175
6932982413577564160	-0.313263	-0.369251	-0.0529564	0.451009	-0.559357	2.30527	2.95769	-2.94245	-0.0518164
6932982407144320000	-0.313951	-0.357648	-0.0459955	0.488035	-0.604611	2.30529	2.95766	-2.94208	-0.0465124
6932982400711073792	-0.312151	-0.357605	-0.0543911	0.488803	-0.604389	2.30562	2.95766	-2.94219	-0.0551012
6932982394277827584	-0.314097	-0.3558	-0.045754	0.488856	-0.604797	2.30546	2.95789	-2.94196	-0.0455945
6932982387844581376	-0.31165	-0.357471	-0.0543605	0.488199	-0.604212	2.30476	2.95761	-2.94223	-0.0536359
6932982381411335168	-0.314104	-0.355673	-0.0463385	0.487777	-0.603009	2.30536	2.95739	-2.9423	-0.0468119
6932982374978088960	-0.312387	-0.358151	-0.0548806	0.487843	-0.604336	2.30565	2.95728	-2.94229	-0.0547502
6932982368544843776	-0.313875	-0.356859	-0.0482514	0.485518	-0.595586	2.30564	2.95757	-2.94204	-0.0502158
6932982362111597568	-0.313054	-0.358176	-0.0552654	0.48801	-0.604149	2.30589	2.95768	-2.94217	-0.0554232
6932982355678350336	-0.311083	-0.357144	-0.0539837	0.488202	-0.604309	2.30544	2.95765	-2.94208	-0.0549563
6932982349245105152	-0.312817	-0.358276	-0.0542977	0.488131	-0.604252	2.30535	2.95773	-2.94209	-0.0542912
6932982342811858944	-0.311994	-0.356909	-0.0538356	0.48869	-0.604539	2.30505	2.9575	-2.94224	-0.0566776
6932982336378612736	-0.313756	-0.358109	-0.0485284	0.488044	-0.604732	2.30548	2.95765	-2.94224	-0.0488761
6932982329945367552	-0.312006	-0.357375	-0.0543364	0.48803	-0.604177	2.30545	2.95745	-2.94211	-0.0575149
6932982323512120320	-0.313735	-0.356953	-0.0468328	0.488756	-0.604259	2.30574	2.95771	-2.94214	-0.0622344
6932982317078874112	-0.317677	-0.357842	-0.0335712	0.488592	-0.604507	2.30558	2.95736	-2.94228	-0.0482385
6932982310645628928	-0.312482	-0.357874	-0.0542462	0.488339	-0.60431	2.30528	2.95754	-2.94215	-0.0525812
6932982304212382720	-0.314192	-0.356238	-0.0458152	0.488294	-0.6046	2.30562	2.95746	-2.94226	-0.0470759
6932982297779137536	-0.31264	-0.357706	-0.0547196	0.488078	-0.604268	2.30522	2.95756	-2.94221	-0.0513655
6932982291345889280	-0.313793	-0.35566	-0.0470663	0.488869	-0.600889	2.30483	2.95743	-2.94199	-0.0494671
6932982284912644096	-0.312448	-0.358176	-0.0548774	0.488447	-0.604101	2.30518	2.95742	-2.94202	-0.0540513
6932982278479396864	-0.312007	-0.358149	-0.0540964	0.48859	-0.603967	2.30579	2.95741	-2.94231	-0.0539499
6932982272046152704	-0.314373	-0.357784	-0.047836	0.487946	-0.604343	2.30504	2.95765	-2.94227	-0.0489051
6932982265612906496	-0.312204	-0.357719	-0.0539113	0.488471	-0.603922	2.30548	2.95775	-2.94208	-0.0519806
6932982259179661312	-0.314118	-0.357499	-0.0462322	0.489025	-0.604447	2.30574	2.9575	-2.94222	-0.0475461
6932982252746414080	-0.312022	-0.35708	-0.0539386	0.488535	-0.604294	2.30489	2.95759	-2.94222	-0.0510048
6932982246313167872	-0.314439	-0.356814	-0.0460148	0.488311	-0.604531	2.30518	2.95758	-2.942	-0.0477635
6932982239879922688	-0.312009	-0.357376	-0.0539644	0.488561	-0.604272	2.30538	2.95769	-2.94214	-0.0522237
6932982233446676480	-0.31373	-0.356494	-0.0464206	0.488081	-0.603137	2.30546	2.95754	-2.94215	-0.048311
6932982227013429248	-0.311946	-0.358328	-0.0545231	0.488448	-0.60437	2.30487	2.95759	-2.94199	-0.0559739
6932982220580185088	-0.312254	-0.357415	-0.0540369	0.488506	-0.604412	2.30575	2.95754	-2.942	-0.0516859
6932982214146937856	-0.313944	-0.357418	-0.0460084	0.488582	-0.60452	2.30555	2.95747	-2.94228	-0.047902
6932982207713691648	-0.311944	-0.357384	-0.0541286	0.4885	-0.604267	2.30564	2.95766	-2.9422	-0.0522543
6932982201280446464	-0.313727	-0.356207	-0.0458796	0.488426	-0.604421	2.30551	2.95764	-2.94228	-0.0459327
6932982194847200256	-0.312234	-0.35817	-0.0549837	0.488266	-0.604322	2.30565	2.95769	-2.94233	-0.054829
6932982188413955072	-0.312268	-0.357954	-0.0542027	0.488357	-0.604225	2.30528	2.95769	-2.94231	-0.0526923
6932982181980708864	-0.314179	-0.357305	-0.0464399	0.48797	-0.604521	2.30542	2.95767	-2.94224	-0.0476009
6932982175547461632	-0.311534	-0.357745	-0.0539419	0.488514	-0.603998	2.30529	2.95747	-2.94228	-0.0537341
6932982169114216448	-0.314434	-0.357148	-0.0458619	0.488307	-0.604343	2.30528	2.95758	-2.94231	-0.0469503
6932982162680970240	-0.312484	-0.357391	-0.0540304	0.488529	-0.604211	2.30537	2.95741	-2.94213	-0.0539644
6932982156247724032	-0.312397	-0.355911	-0.0499582	0.488216	-0.599187	2.30547	2.95751	-2.94208	-0.0500162
6932982149814478848	-0.313102	-0.358787	-0.0515459	0.488493	-0.60427	2.3054	2.9577	-2.94225	-0.0502319
6932982143381231616	-0.311376	-0.357257	-0.0539	0.488547	-0.604479	2.30556	2.9573	-2.94204	-0.0530852
6932982136947985408	-0.314179	-0.357474	-0.0468103	0.488192	-0.604314	2.30517	2.95771	-2.94212	-0.030858
6932982130514740224	-0.312089	-0.357587	-0.0545392	0.488144	-0.604413	2.30556	2.95742	-2.94218	-0.0644661
6932982124081494016	-0.313939	-0.355452	-0.0460712	0.488055	-0.604412	2.30528	2.95734	-2.94214	-0.0525941
6932982117648247808	-0.312727	-0.358399	-0.0556809	0.48815	-0.604219	2.30562	2.95779	-2.94204	-0.0546407
6932982111215001600	-0.311774	-0.357233	-0.0540224	0.488328	-0.604576	2.3054	2.95769	-2.94217	-0.0537051
6932982104781755392	-0.314547	-0.357458	-0.0462016	0.488207	-0.604607	2.30545	2.95721	-2.94208	-0.0463336
6932982098348509184	-0.312056	-0.357676	-0.0539225	0.488339	-0.604016	2.30551	2.95745	-2.9422	-0.048881
6932982091915264000	-0.314189	-0.35728	-0.0461807	0.488648	-0.604389	2.30536	2.95726	-2.94199	-0.0476202
6932982085482016768	-0.312514	-0.357595	-0.0544137	0.488076	-0.604103	2.30568	2.95735	-2.94223	-0.0497827
6932982079048770560	-0.314357	-0.356475	-0.0458409	0.488229	-0.604231	2.30534	2.95741	-2.94214	-0.0477039
6932982072615525376	-0.312542	-0.358168	-0.0551592	0.488281	-0.604428	2.30522	2.9579	-2.94206	-0.0564232
6932982066182279168	-0.312093	-0.357476	-0.0539435	0.48821	-0.604307	2.3053	2.95773	-2.94235	-0.0509774
6932982059749030912	-0.312619	-0.358352	-0.0500452	0.488421	-0.604024	2.30559	2.95737	-2.94212	-0.0511707
6932982053315786752	-0.312115	-0.356656	-0.0538147	0.488437	-0.603803	2.30522	2.95742	-2.94214	-0.0506715
6932982046882540544	-0.314505	-0.357644	-0.0470695	0.488075	-0.604425	2.30572	2.9575	-2.94231	-0.0474382
6932982040449295360	-0.312047	-0.35737	-0.0537857	0.488724	-0.604423	2.30532	2.95753	-2.94229	-0.0518808
6932982034016049152	-0.314051	-0.357391	-0.0466042	0.488551	-0.60451	2.30554	2.95745	-2.942	-0.0472659
6932982027582802944	-0.31213	-0.357074	-0.053578	0.48816	-0.604165	2.30551	2.95758	-2.94219	-0.0536117
6932982021149556736	-0.314387	-0.357125	-0.0462789	0.488167	-0.604864	2.30589	2.95729	-2.94225	-0.0462241
6932982014716310528	-0.312527	-0.357946	-0.054404	0.488745	-0.604703	2.30525	2.95742	-2.94221	-0.0533251
6932982008283064320	-0.314194	-0.356639	-0.0457765	0.488366	-0.604297	2.30487	2.95728	-2.94211	-0.0456847
6932982001849819136	-0.312371	-0.357339	-0.0540175	0.487899	-0.604402	2.30563	2.95764	-2.94236	-0.0529129
6932981995416571904	-0.314506	-0.380979	-0.0499631	0.415197	-0.515487	2.30542	2.95736	-2.94244	-0.0428363
6932981988983325696	-0.311762	-0.356824	-0.0542736	0.489062	-0.604428	2.30547	2.9572	-2.94216	-0.0574907
6932981982550080512	-0.312746	-0.358864	-0.0505282	0.488558	-0.604333	2.30551	2.95747	-2.94211	-0.0523493
6932981976116834304	-0.312064	-0.358004	-0.0538275	0.488316	-0.604376	2.30516	2.95755	-2.94207	-0.0558547
6932981969683588096	-0.312584	-0.358529	-0.0495847	0.488146	-0.604545	2.30554	2.95759	-2.94222	-0.0511288
6932981963250342912	-0.312014	-0.357127	-0.054317	0.488046	-0.604148	2.3058	2.95749	-2.94208	-0.0550046
6932981956817096704	-0.312081	-0.358626	-0.0520821	0.488347	-0.604032	2.30522	2.95775	-2.94194	-0.0529789
6932981950383850496	-0.312147	-0.357334	-0.0539403	0.488271	-0.604151	2.30528	2.95752	-2.94201	-0.0556503
6932981943950604288	-0.312447	-0.358565	-0.0519017	0.488535	-0.604328	2.30576	2.95764	-2.94179	-0.0534797
6932981937517358080	-0.311819	-0.356925	-0.0542011	0.487796	-0.604404	2.30507	2.9577	-2.94179	-0.060761
6932981931084112896	-0.318355	-0.357225	-0.03389	0.488894	-0.604586	2.30543	2.95758	-2.94188	-0.0485895
6932981924650866688	-0.314522	-0.357524	-0.0464271	0.488408	-0.604494	2.30595	2.95775	-2.94181	-0.0476556
6932981918217619456	-0.312152	-0.356644	-0.0541657	0.488249	-0.604465	2.3055	2.9581	-2.94214	-0.0501933
6932981911784374272	-0.313931	-0.357482	-0.0466911	0.488064	-0.604386	2.30522	2.95779	-2.94211	-0.0481854
6932981905351128064	-0.312014	-0.356692	-0.0537567	0.48864	-0.604381	2.3052	2.95748	-2.94209	-0.0518776
